village,nitrogen_-_high,nitrogen_-_medium,nitrogen_-_low,phosphorous_-_high,phosphorous_-_medium,phosphorous_-_low,potassium_-_high,potassium_-_medium,potassium_-_low,oc_-_high,oc_-_medium,oc_-_low,ec_-_saline,ec_-_non_saline,ph_-_acidic,ph_-_neutral,ph_-_alkaline
Thanipatti,0.0,0.0,0.0018484288354898336,0.0,0.0033444816053511705,0.0,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
Paiyur,0.0,0.0,0.0036968576709796672,0.010050251256281407,0.0,0.0,0.0,0.007662835249042145,0.0,0.0,0.0,0.003766478342749529,0.0,0.0037174721189591076,0.0028089887640449437,0.0,0.007246376811594203
Themmapatti,0.0,0.0,0.04066543438077634,0.10050251256281408,0.006688963210702341,0.0,0.003745318352059925,0.07662835249042145,0.002583979328165375,0.0,0.0,0.04143126177024482,0.0,0.040892193308550186,0.05056179775280899,0.0076481835564053535,0.0
Kattambur,0.0,0.0,0.0018484288354898336,0.005025125628140704,0.0,0.0,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
Thuvar,0.0,0.0,0.19038817005545286,0.010050251256281407,0.24414715719063546,0.14736842105263157,0.3782771535580524,0.007662835249042145,0.0,0.0,0.0,0.18832391713747645,0.006493506493506494,0.17657992565055763,0.0056179775280898875,0.17590822179732313,0.0
Velangudi,0.0,0.0,0.009242144177449169,0.0,0.016722408026755852,0.0,0.018726591760299626,0.0,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Arasani,0.0,0.0,0.19038817005545286,0.0,0.22408026755852842,0.18947368421052632,0.21722846441947566,0.1724137931034483,0.0,0.0,0.0,0.1902071563088512,0.0,0.19144981412639406,0.0,0.13575525812619502,0.2318840579710145
Cholapuram,0.0,0.0,0.18484288354898337,0.34673366834170855,0.056856187290969896,0.07368421052631578,0.16104868913857678,0.21839080459770116,0.0,0.008547008547008548,0.0,0.1864406779661017,0.0,0.18587360594795538,0.06741573033707865,0.14531548757170173,0.0
Pillur,0.0,0.0,0.19963031423290203,0.0,0.3377926421404682,0.03684210526315789,0.37453183520599254,0.03065134099616858,0.0,0.0,0.0,0.2033898305084746,0.03896103896103896,0.1895910780669145,0.0,0.20650095602294455,0.0
Malampatti,0.0,0.0,0.19038817005545286,0.1457286432160804,0.20735785953177258,0.06315789473684211,0.27715355805243447,0.1111111111111111,0.0,0.0,0.006493506493506494,0.192090395480226,0.01948051948051948,0.18587360594795538,0.0,0.19694072657743786,0.0
Kilkandani,0.0,0.0,0.19593345656192238,0.005025125628140704,0.3311036789297659,0.031578947368421054,0.052434456928838954,0.3524904214559387,0.0,0.0,0.0,0.19962335216572505,0.006493506493506494,0.19516728624535315,0.0028089887640449437,0.20076481835564053,0.0
Kayangulam,0.0,0.0,0.18299445471349354,0.0,0.2976588628762542,0.05263157894736842,0.3333333333333333,0.038314176245210725,0.0,0.0,0.0,0.1864406779661017,0.0,0.1821561338289963,0.0,0.18738049713193117,0.0
Ponnakulam,0.0,0.0,0.14602587800369685,0.0,0.026755852842809364,0.3736842105263158,0.1797752808988764,0.1111111111111111,0.00516795865633075,0.0,0.012987012987012988,0.14500941619585686,0.032467532467532464,0.137546468401487,0.0,0.14722753346080306,0.014492753623188406
Puduppatti,0.0,0.0,0.0166358595194085,0.0,0.030100334448160536,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.01694915254237288,0.006493506493506494,0.01486988847583643,0.0,0.017208413001912046,0.0
Sundaranadappu,0.0,0.0,0.22735674676524953,0.035175879396984924,0.3277591973244147,0.09473684210526316,0.3445692883895131,0.11877394636015326,0.0,0.008547008547008548,0.0,0.2297551789077213,0.0,0.22862453531598512,0.0028089887640449437,0.2332695984703633,0.0
Vembankudi,0.0,0.0,0.012939001848428836,0.01507537688442211,0.013377926421404682,0.0,0.018726591760299626,0.007662835249042145,0.0,0.0,0.0,0.013182674199623353,0.0,0.013011152416356878,0.0,0.01338432122370937,0.0
Panaiyur,0.0,0.0,0.06099815157116451,0.0,0.020066889632107024,0.14210526315789473,0.07865168539325842,0.04597701149425287,0.0,0.0,0.0,0.062146892655367235,0.0,0.06133828996282528,0.0,0.06309751434034416,0.0
Melavaniyankudi,0.0,0.0,0.0073937153419593345,0.0,0.013377926421404682,0.0,0.011235955056179775,0.0038314176245210726,0.0,0.0,0.0,0.007532956685499058,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Kadambankulam,0.0,0.0,0.022181146025878003,0.0,0.023411371237458192,0.02631578947368421,0.033707865168539325,0.011494252873563218,0.0,0.0,0.0,0.022598870056497175,0.012987012987012988,0.01858736059479554,0.0,0.022944550669216062,0.0
Alangulam,0.0,0.0,0.005545286506469501,0.01507537688442211,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.0055762081784386614,0.008426966292134831,0.0,0.0
Kanjirangal,0.0,0.0,0.009242144177449169,0.0,0.016722408026755852,0.0,0.018726591760299626,0.0,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Paiyaurpillaivayal,0.0,0.0,0.018484288354898338,0.0,0.023411371237458192,0.015789473684210527,0.0149812734082397,0.022988505747126436,0.0,0.0,0.0,0.018832391713747645,0.0,0.01858736059479554,0.0,0.019120458891013385,0.0
Namanur,0.0,0.0,0.19963031423290203,0.3417085427135678,0.13043478260869565,0.005263157894736842,0.3445692883895131,0.06130268199233716,0.0,0.017094017094017096,0.032467532467532464,0.1902071563088512,0.0,0.20074349442379183,0.0,0.20650095602294455,0.0
Madaguppatti,0.0,0.0,0.009242144177449169,0.02512562814070352,0.0,0.0,0.0,0.019157088122605363,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Kallarathinipatti,0.0,0.0,0.03512014787430684,0.03015075376884422,0.030100334448160536,0.021052631578947368,0.018726591760299626,0.05363984674329502,0.0,0.0,0.0,0.035781544256120526,0.0,0.03531598513011153,0.0028089887640449437,0.03441682600382409,0.0
Alagamanagari,0.0,0.0,0.0166358595194085,0.03015075376884422,0.010033444816053512,0.0,0.011235955056179775,0.022988505747126436,0.0,0.0,0.0,0.01694915254237288,0.0,0.016728624535315983,0.0,0.017208413001912046,0.0
Kattanipatti,0.0,0.0,0.0073937153419593345,0.020100502512562814,0.0,0.0,0.0,0.01532567049808429,0.0,0.0,0.0,0.007532956685499058,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Alavakkottai,0.0,0.0,0.009242144177449169,0.02512562814070352,0.0,0.0,0.003745318352059925,0.01532567049808429,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Kandangipatti,0.0,0.0,0.0036968576709796672,0.0,0.006688963210702341,0.0,0.003745318352059925,0.0038314176245210726,0.0,0.0,0.0,0.003766478342749529,0.0,0.0037174721189591076,0.0,0.0038240917782026767,0.0
Iluppaikkudi,0.0,0.0,0.0036968576709796672,0.005025125628140704,0.0033444816053511705,0.0,0.003745318352059925,0.0038314176245210726,0.0,0.0,0.0,0.003766478342749529,0.0,0.0037174721189591076,0.0,0.0038240917782026767,0.0
Kumarapatti,0.0,0.0,0.005545286506469501,0.0,0.0033444816053511705,0.010526315789473684,0.011235955056179775,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.0055762081784386614,0.0,0.0057361376673040155,0.0
Mangudi,0.0,0.0,0.033271719038817,0.04020100502512563,0.020066889632107024,0.021052631578947368,0.06367041198501873,0.0038314176245210726,0.0,0.0,0.0,0.03389830508474576,0.0,0.03345724907063197,0.0028089887640449437,0.032504780114722756,0.0
Kovanur,0.0,0.0,0.012939001848428836,0.0,0.016722408026755852,0.010526315789473684,0.018726591760299626,0.007662835249042145,0.0,0.0,0.0,0.013182674199623353,0.0,0.013011152416356878,0.0,0.01338432122370937,0.0
Mudikandan,0.0,0.0,0.0073937153419593345,0.0,0.010033444816053512,0.005263157894736842,0.0,0.01532567049808429,0.0,0.0,0.0,0.007532956685499058,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Tamarakki South,0.0,0.0,0.0166358595194085,0.01507537688442211,0.016722408026755852,0.005263157894736842,0.0149812734082397,0.019157088122605363,0.0,0.0,0.0,0.01694915254237288,0.0,0.016728624535315983,0.0,0.017208413001912046,0.0
Thamarakki North,0.0,0.0,0.0073937153419593345,0.010050251256281407,0.006688963210702341,0.0,0.0,0.01532567049808429,0.0,0.0,0.0,0.007532956685499058,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Arasanur,0.0,0.0,0.0036968576709796672,0.0,0.006688963210702341,0.0,0.00749063670411985,0.0,0.0,0.0,0.0,0.003766478342749529,0.0,0.0037174721189591076,0.0,0.0038240917782026767,0.0
Valuthani,0.0,0.0,0.009242144177449169,0.005025125628140704,0.013377926421404682,0.0,0.018726591760299626,0.0,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Melapungudi,0.0,0.0,0.009242144177449169,0.005025125628140704,0.006688963210702341,0.010526315789473684,0.00749063670411985,0.011494252873563218,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Kilapungudi,0.0,0.0,0.012939001848428836,0.005025125628140704,0.010033444816053512,0.015789473684210527,0.0,0.02681992337164751,0.0,0.0,0.0,0.013182674199623353,0.0,0.013011152416356878,0.0,0.01338432122370937,0.0
Idaiyamelur,0.0,0.0,0.009242144177449169,0.005025125628140704,0.013377926421404682,0.0,0.00749063670411985,0.011494252873563218,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Okkurpudur,0.0,0.0,0.0073937153419593345,0.0,0.013377926421404682,0.0,0.003745318352059925,0.011494252873563218,0.0,0.0,0.0,0.007532956685499058,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Nalukottai,0.0,0.0,0.051756007393715345,0.005025125628140704,0.010033444816053512,0.12631578947368421,0.09363295880149813,0.011494252873563218,0.0,0.0,0.0,0.05273069679849341,0.0,0.05204460966542751,0.0,0.05353728489483748,0.0
Okkur,0.0,0.0,0.009242144177449169,0.0,0.0033444816053511705,0.021052631578947368,0.018726591760299626,0.0,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Perungudi,0.0,0.0,0.0018484288354898336,0.0,0.0033444816053511705,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
Padamathur,0.0,0.0,0.009242144177449169,0.0,0.013377926421404682,0.005263157894736842,0.018726591760299626,0.0,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Mathur,0.0,0.0,0.0073937153419593345,0.0,0.013377926421404682,0.0,0.0149812734082397,0.0,0.0,0.0,0.0,0.007532956685499058,0.0,0.007434944237918215,0.0,0.0076481835564053535,0.0
Sendiudaiyanathapuram,0.0,0.0,0.029574861367837338,0.01507537688442211,0.016722408026755852,0.042105263157894736,0.056179775280898875,0.0038314176245210726,0.0,0.0,0.0,0.030131826741996232,0.0,0.02973977695167286,0.0,0.030592734225621414,0.0
Salur,0.0,0.0,0.0036968576709796672,0.0,0.006688963210702341,0.0,0.0,0.007662835249042145,0.0,0.0,0.0,0.003766478342749529,0.0,0.0037174721189591076,0.0,0.0038240917782026767,0.0
A. Kalappur,0.0,0.0,0.02033271719038817,0.04020100502512563,0.010033444816053512,0.0,0.03745318352059925,0.0038314176245210726,0.0,0.0,0.0,0.02071563088512241,0.006493506493506494,0.01858736059479554,0.0,0.021032504780114723,0.0
Singampunari South,0.0,0.0,0.23844731977818853,0.035175879396984924,0.39464882943143814,0.021052631578947368,0.1947565543071161,0.2950191570881226,0.0,0.0,0.0,0.24293785310734464,0.0,0.23977695167286245,0.0,0.24665391969407266,0.0
Sadurvadamangalam ,0.0,0.0,0.19408502772643252,0.04020100502512563,0.14381270903010032,0.28421052631578947,0.27340823970037453,0.12260536398467432,0.0,0.0,0.0,0.1977401129943503,0.0,0.19516728624535315,0.0,0.07265774378585087,0.4855072463768116
Soorakudi,0.0,0.0,0.009242144177449169,0.020100502512562814,0.0033444816053511705,0.0,0.003745318352059925,0.01532567049808429,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
D.Kalappur,0.0,0.0,0.22735674676524953,0.08542713567839195,0.10702341137123746,0.3894736842105263,0.10112359550561797,0.34099616858237547,0.01808785529715762,0.0,0.0,0.23163841807909605,0.0,0.22862453531598512,0.011235955056179775,0.14340344168260039,0.3188405797101449
Muraiyur,0.0,0.0,0.009242144177449169,0.020100502512562814,0.0033444816053511705,0.0,0.0,0.019157088122605363,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Sevalpatti,0.0,0.0,0.19408502772643252,0.0,0.25418060200668896,0.15263157894736842,0.2958801498127341,0.09961685823754789,0.0,0.0,0.0,0.1977401129943503,0.0,0.19516728624535315,0.0,0.20076481835564053,0.0
Erumaipatti,0.0,0.0,0.12199630314232902,0.0,0.16722408026755853,0.08421052631578947,0.15355805243445692,0.09578544061302682,0.0,0.0,0.0,0.12429378531073447,0.0,0.12267657992565056,0.0,0.12619502868068833,0.0
S. Mathur,0.0,0.0,0.0036968576709796672,0.0,0.006688963210702341,0.0,0.00749063670411985,0.0,0.0,0.0,0.0,0.003766478342749529,0.0,0.0037174721189591076,0.0,0.0038240917782026767,0.0
Eriyur,0.0,0.0,0.031423290203327174,0.01507537688442211,0.046822742474916385,0.0,0.0299625468164794,0.034482758620689655,0.0,0.0,0.0,0.032015065913371,0.0,0.031598513011152414,0.0028089887640449437,0.030592734225621414,0.0
Mampatti North,0.0,0.0,0.029574861367837338,0.01507537688442211,0.03678929765886288,0.010526315789473684,0.0299625468164794,0.03065134099616858,0.0,0.0,0.0,0.030131826741996232,0.0,0.02973977695167286,0.0028089887640449437,0.02676864244741874,0.007246376811594203
Kayampatti,0.0,0.0,0.0018484288354898336,0.0,0.0033444816053511705,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
A.Melaiyur,0.0,0.0,0.21256931608133087,0.0,0.2408026755852843,0.22631578947368422,0.37453183520599254,0.05747126436781609,0.0,0.008547008547008548,0.006493506493506494,0.2128060263653484,0.0,0.2137546468401487,0.0,0.1491395793499044,0.26811594202898553
Singampunari North,0.0,0.0,0.0036968576709796672,0.0,0.006688963210702341,0.0,0.00749063670411985,0.0,0.0,0.0,0.0,0.003766478342749529,0.0,0.0037174721189591076,0.0,0.0038240917782026767,0.0
Melapatti,0.0,0.0,0.0018484288354898336,0.0,0.0,0.005263157894736842,0.003745318352059925,0.0,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
Piranmalai,0.0,0.0,0.04805914972273567,0.005025125628140704,0.07023411371237458,0.021052631578947368,0.09363295880149813,0.0038314176245210726,0.0,0.0,0.0,0.04896421845574388,0.01948051948051948,0.04275092936802974,0.0,0.0497131931166348,0.0
Aralikottai,0.0,0.0,0.024029574861367836,0.005025125628140704,0.04013377926421405,0.0,0.003745318352059925,0.04597701149425287,0.0,0.0,0.0,0.02448210922787194,0.0,0.024163568773234202,0.0,0.0248565965583174,0.0
Mampatti Devasthanam,0.0,0.0,0.022181146025878003,0.02512562814070352,0.016722408026755852,0.010526315789473684,0.011235955056179775,0.034482758620689655,0.0,0.0,0.0,0.022598870056497175,0.0,0.022304832713754646,0.0,0.022944550669216062,0.0
Sirumarudhur,0.0,0.0,0.09796672828096119,0.0,0.16722408026755853,0.015789473684210527,0.16853932584269662,0.03065134099616858,0.0,0.0,0.0,0.09981167608286252,0.032467532467532464,0.08921933085501858,0.0,0.10133843212237094,0.0
Vadavanpatti,0.0,0.0,0.025878003696857672,0.01507537688442211,0.026755852842809364,0.015789473684210527,0.0299625468164794,0.022988505747126436,0.0,0.0,0.0,0.026365348399246705,0.0,0.026022304832713755,0.0028089887640449437,0.0248565965583174,0.0
Kirungakottai,0.0,0.0,0.18484288354898337,0.15577889447236182,0.07023411371237458,0.25263157894736843,0.3295880149812734,0.04597701149425287,0.0,0.0,0.032467532467532464,0.17890772128060264,0.0,0.18587360594795538,0.0,0.19120458891013384,0.0
Jeyankondanilai,0.0,0.0,0.06469500924214418,0.0,0.08695652173913043,0.04736842105263158,0.04119850187265917,0.09195402298850575,0.0,0.0,0.0,0.06591337099811675,0.0,0.06505576208178439,0.0,0.06692160611854685,0.0
Mallakottai,0.0,0.0,0.022181146025878003,0.0,0.033444816053511704,0.010526315789473684,0.04119850187265917,0.0038314176245210726,0.0,0.0,0.0,0.022598870056497175,0.0,0.022304832713754646,0.0,0.022944550669216062,0.0
Nainappatti,0.0,0.0,0.014787430683918669,0.0,0.026755852842809364,0.0,0.0149812734082397,0.01532567049808429,0.0,0.0,0.0,0.015065913370998116,0.0,0.01486988847583643,0.0,0.015296367112810707,0.0
Mampatti South,0.0,0.0,0.018484288354898338,0.0,0.033444816053511704,0.0,0.02247191011235955,0.01532567049808429,0.0,0.0,0.0,0.018832391713747645,0.0,0.01858736059479554,0.0,0.019120458891013385,0.0
Pallathur,0.0,0.0,0.0073937153419593345,0.020100502512562814,0.0,0.0,0.0149812734082397,0.0,0.0,0.0,0.0,0.007532956685499058,0.0,0.007434944237918215,0.0028089887640449437,0.0057361376673040155,0.0
Kothamangalam,0.0,0.0,0.025878003696857672,0.07035175879396985,0.0,0.0,0.03745318352059925,0.01532567049808429,0.0,0.0,0.0,0.026365348399246705,0.0,0.026022304832713755,0.028089887640449437,0.0076481835564053535,0.0
Kothari,0.0,0.0,0.011090573012939002,0.03015075376884422,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.011299435028248588,0.0,0.011152416356877323,0.0056179775280898875,0.0076481835564053535,0.0
Kalathur,0.0,0.0,0.24029574861367836,0.5728643216080402,0.05351170568561873,0.0,0.27340823970037453,0.210727969348659,0.00516795865633075,0.0,0.0,0.2448210922787194,0.0,0.2379182156133829,0.08707865168539326,0.18929254302103252,0.0
Nerupugapatti,0.0,0.0,0.08502772643253234,0.18592964824120603,0.013377926421404682,0.02631578947368421,0.0299625468164794,0.14559386973180077,0.0,0.0,0.0,0.08662900188323917,0.006493506493506494,0.08364312267657993,0.0028089887640449437,0.07839388145315487,0.028985507246376812
Kanadukathan,0.0,0.0,0.018484288354898338,0.005025125628140704,0.023411371237458192,0.010526315789473684,0.026217228464419477,0.011494252873563218,0.0,0.0,0.0,0.018832391713747645,0.006493506493506494,0.016728624535315983,0.0,0.015296367112810707,0.014492753623188406
Illuppaikkudi,0.0,0.0,0.0018484288354898336,0.005025125628140704,0.0,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
Mithiravayal,0.0,0.0,0.014787430683918669,0.010050251256281407,0.016722408026755852,0.005263157894736842,0.0149812734082397,0.01532567049808429,0.0,0.0,0.0,0.015065913370998116,0.006493506493506494,0.013011152416356878,0.0056179775280898875,0.011472275334608031,0.0
Sengathankudi,0.0,0.0,0.08872458410351201,0.16080402010050251,0.03678929765886288,0.02631578947368421,0.14606741573033707,0.034482758620689655,0.0,0.008547008547008548,0.0,0.08851224105461393,0.006493506493506494,0.08736059479553904,0.05337078651685393,0.05353728489483748,0.007246376811594203
Sirugavayal,0.0,0.0,0.029574861367837338,0.05527638190954774,0.013377926421404682,0.005263157894736842,0.03745318352059925,0.022988505747126436,0.0,0.0,0.0,0.030131826741996232,0.012987012987012988,0.026022304832713755,0.008426966292134831,0.022944550669216062,0.007246376811594203
Ambakkudi,0.0,0.0,0.04990757855822551,0.11055276381909548,0.013377926421404682,0.005263157894736842,0.06741573033707865,0.034482758620689655,0.0,0.0,0.0,0.05084745762711865,0.0,0.05018587360594796,0.025280898876404494,0.03441682600382409,0.0
Periakottakudi,0.0,0.0,0.18484288354898337,0.36180904522613067,0.0903010033444816,0.005263157894736842,0.26217228464419473,0.11494252873563218,0.0,0.0,0.0,0.18832391713747645,0.0,0.18587360594795538,0.025280898876404494,0.1739961759082218,0.0
Pirambuvayal,0.0,0.0,0.0166358595194085,0.04522613065326633,0.0,0.0,0.0149812734082397,0.019157088122605363,0.0,0.0,0.0,0.01694915254237288,0.0,0.016728624535315983,0.0,0.017208413001912046,0.0
Kulappadi,0.0,0.0,0.027726432532347505,0.06030150753768844,0.010033444816053512,0.0,0.026217228464419477,0.03065134099616858,0.0,0.0,0.0,0.02824858757062147,0.0,0.027881040892193308,0.0,0.028680688336520075,0.0
Pananvayal (a )Pannampatti,0.0,0.0,0.059149722735674676,0.1306532663316583,0.016722408026755852,0.005263157894736842,0.056179775280898875,0.06513409961685823,0.0,0.0,0.0,0.0583804143126177,0.0,0.05947955390334572,0.011235955056179775,0.05162523900573614,0.007246376811594203
Vellipatti,0.0,0.0,0.024029574861367836,0.06532663316582915,0.0,0.0,0.04119850187265917,0.007662835249042145,0.0,0.0,0.0,0.02448210922787194,0.0,0.024163568773234202,0.0,0.0248565965583174,0.0
Sakkottai,0.0,0.0,0.02033271719038817,0.05527638190954774,0.0,0.0,0.00749063670411985,0.034482758620689655,0.0,0.0,0.0,0.02071563088512241,0.0,0.01858736059479554,0.0,0.021032504780114723,0.0
Melamanakkudi,0.0,0.0,0.24399260628465805,0.4472361809045226,0.10702341137123746,0.06315789473684211,0.09737827715355805,0.367816091954023,0.028423772609819122,0.0,0.0,0.2448210922787194,0.05194805194805195,0.22862453531598512,0.02247191011235955,0.22562141491395793,0.036231884057971016
Periakottai,0.0,0.0,0.02033271719038817,0.04522613065326633,0.006688963210702341,0.0,0.03745318352059925,0.0038314176245210726,0.0,0.0,0.0,0.018832391713747645,0.0,0.020446096654275093,0.0,0.021032504780114723,0.0
Pukkudi,0.0,0.0,0.005545286506469501,0.005025125628140704,0.0033444816053511705,0.005263157894736842,0.003745318352059925,0.007662835249042145,0.0,0.0,0.0,0.005649717514124294,0.0,0.0055762081784386614,0.0,0.0038240917782026767,0.007246376811594203
Nattuseri,0.0,0.0,0.009242144177449169,0.02512562814070352,0.0,0.0,0.0,0.019157088122605363,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.008426966292134831,0.0038240917782026767,0.0
Palaiyur,0.0,0.0,0.0018484288354898336,0.005025125628140704,0.0,0.0,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
Kandanur,0.0,0.0,0.0018484288354898336,0.005025125628140704,0.0,0.0,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
Jeyankondam,0.0,0.0,0.0018484288354898336,0.005025125628140704,0.0,0.0,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
Senjai,0.0,0.0,0.0036968576709796672,0.0,0.006688963210702341,0.0,0.00749063670411985,0.0,0.0,0.0,0.0,0.003766478342749529,0.0,0.0037174721189591076,0.0,0.0038240917782026767,0.0
Pudur,0.0,0.0,0.012939001848428836,0.020100502512562814,0.010033444816053512,0.0,0.026217228464419477,0.0,0.0,0.0,0.0,0.013182674199623353,0.0,0.013011152416356878,0.0,0.01338432122370937,0.0
Ariyakkudi,0.0,0.0,0.1866913123844732,0.35175879396984927,0.07023411371237458,0.05263157894736842,0.07865168539325842,0.3065134099616858,0.0,0.0,0.0,0.1902071563088512,0.0,0.18773234200743494,0.0028089887640449437,0.19120458891013384,0.0
Nemam,0.0,0.0,0.19038817005545286,0.4120603015075377,0.06688963210702341,0.005263157894736842,0.018726591760299626,0.37547892720306514,0.0,0.0,0.0,0.19397363465160075,0.006493506493506494,0.1895910780669145,0.0028089887640449437,0.19120458891013384,0.014492753623188406
Mathur ,0.0,0.0,0.009242144177449169,0.020100502512562814,0.0033444816053511705,0.0,0.00749063670411985,0.011494252873563218,0.0,0.0,0.0,0.009416195856873822,0.0,0.00929368029739777,0.0,0.009560229445506692,0.0
Oyyakondansiruvayal,0.0,0.0,0.06839186691312385,0.0,0.026755852842809364,0.15263157894736842,0.056179775280898875,0.0842911877394636,0.0,0.0,0.0,0.0696798493408663,0.07142857142857142,0.048327137546468404,0.0,0.0,0.26811594202898553
Thiruvelangudi,0.0,0.0,0.0018484288354898336,0.005025125628140704,0.0,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0018587360594795538,0.0,0.0019120458891013384,0.0
Minnamalaipatti,0.0,0.0,0.07024029574861368,0.12562814070351758,0.043478260869565216,0.0,0.06367041198501873,0.08045977011494253,0.0,0.0,0.0,0.07156308851224105,0.0,0.07063197026022305,0.0,0.07265774378585087,0.0
Warappur,0.0,0.0,0.09242144177449169,0.25125628140703515,0.0,0.0,0.03745318352059925,0.1532567049808429,0.0,0.0,0.0,0.09416195856873823,0.0,0.09293680297397769,0.0,0.09560229445506692,0.0
Kulathupatti,0.0,0.0,0.04621072088724584,0.06030150753768844,0.043478260869565216,0.0,0.0,0.09578544061302682,0.0,0.0,0.0,0.047080979284369114,0.0,0.046468401486988845,0.0,0.04780114722753346,0.0
Ulagampatti,0.0,0.0,0.018484288354898338,0.04522613065326633,0.0033444816053511705,0.0,0.0,0.034482758620689655,0.002583979328165375,0.0,0.0,0.018832391713747645,0.0,0.01858736059479554,0.0028089887640449437,0.017208413001912046,0.0
Chettikuruchi,0.0,0.0,0.08687615526802218,0.22110552763819097,0.010033444816053512,0.0,0.0149812734082397,0.16475095785440613,0.0,0.0,0.0,0.08851224105461393,0.0,0.08736059479553904,0.0,0.08986615678776291,0.0
Neduvayal,0.0,0.0,0.005545286506469501,0.01507537688442211,0.0,0.0,0.00749063670411985,0.0038314176245210726,0.0,0.0,0.0,0.005649717514124294,0.0,0.0055762081784386614,0.0,0.0057361376673040155,0.0
Kilavayal,0.0,0.010101010101010102,0.2088724584103512,0.32663316582914576,0.06688963210702341,0.15263157894736842,0.36329588014981273,0.05747126436781609,0.00516795865633075,0.0,0.006493506493506494,0.2128060263653484,0.0,0.2100371747211896,0.0,0.2179732313575526,0.0
Karisalpatti,0.0,0.0,0.10905730129390019,0.135678391959799,0.07692307692307693,0.04736842105263158,0.14232209737827714,0.08045977011494253,0.0,0.0,0.0,0.1111111111111111,0.0,0.10966542750929369,0.0,0.11281070745697896,0.0
Valasaipatti,0.0,0.0,0.024029574861367836,0.035175879396984924,0.020066889632107024,0.0,0.02247191011235955,0.02681992337164751,0.0,0.0,0.0,0.02448210922787194,0.0,0.024163568773234202,0.0,0.0248565965583174,0.0
Melavannariruppu,0.0,0.0,0.04066543438077634,0.01507537688442211,0.06354515050167224,0.0,0.0,0.0842911877394636,0.0,0.0,0.0,0.04143126177024482,0.0,0.040892193308550186,0.0,0.04206500956022945,0.0
Manalur,0.0,0.0,0.04436229205175601,0.03015075376884422,0.06020066889632107,0.0,0.0898876404494382,0.0,0.0,0.0,0.0,0.04519774011299435,0.0,0.04460966542750929,0.0,0.045889101338432124,0.0
Musundapatti,0.0,0.0,0.10351201478743069,0.0,0.16722408026755853,0.031578947368421054,0.1198501872659176,0.09195402298850575,0.0,0.0,0.0,0.10546139359698682,0.0,0.10408921933085502,0.0,0.10707456978967496,0.0
