village,copper_-_sufficient,copper_-_deficient,boron_-_sufficient,boron_-_deficient,s_-_sufficient,s_-_deficient,fe_-_sufficient,fe_-_deficient,zn_-_sufficient,zn_-_deficient,mn_-_sufficient,mn_-_deficient
Koviladi,0.011299435028248588,0.0,0.021660649819494584,0.0,0.015424164524421594,0.0,0.013452914798206279,0.0,0.011516314779270634,0.0,0.015306122448979591,0.0
Palaiyapatti Therkkusethi,0.04331450094161959,0.0,0.010830324909747292,0.06802721088435375,0.038560411311053984,0.014953271028037384,0.042600896860986545,0.013377926421404682,0.030710172744721688,0.02491103202846975,0.04081632653061224,0.013133208255159476
Arcadu,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.004484304932735426,0.0,0.0019193857965451055,0.0035587188612099642,0.00510204081632653,0.0
Pavanamangalam,0.060263653483992465,0.0,0.11552346570397112,0.0,0.08226221079691516,0.0,0.07174887892376682,0.0,0.005758157389635317,0.10320284697508897,0.08163265306122448,0.0
Pudukudi North,0.12429378531073447,0.0,0.21660649819494585,0.02040816326530612,0.16195372750642673,0.005607476635514018,0.14798206278026907,0.0,0.05758157389635317,0.12811387900355872,0.14795918367346939,0.0150093808630394
Onbathuveli,0.007532956685499058,0.0,0.010830324909747292,0.003401360544217687,0.010282776349614395,0.0,0.008968609865470852,0.0,0.0019193857965451055,0.010676156583629894,0.01020408163265306,0.0
Avarampatti,0.1111111111111111,0.0,0.17328519855595667,0.03741496598639456,0.13881748071979436,0.009345794392523364,0.12780269058295965,0.006688963210702341,0.04030710172744722,0.13523131672597866,0.13520408163265307,0.01125703564727955
Palaiyapatti Vadakkusethi,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.011210762331838564,0.0,0.0,0.017793594306049824,0.012755102040816327,0.0
Kovilpathu,0.03766478342749529,0.0,0.05776173285198556,0.013605442176870748,0.043701799485861184,0.005607476635514018,0.04484304932735426,0.0,0.028790786948176585,0.017793594306049824,0.04591836734693878,0.00375234521575985
Katchamangalam,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.004484304932735426,0.0,0.003838771593090211,0.0,0.00510204081632653,0.0
Budalur,0.2900188323917137,0.0,0.44404332129963897,0.10204081632653061,0.35218508997429304,0.03177570093457944,0.336322869955157,0.010033444816053512,0.0690978886756238,0.4199288256227758,0.2653061224489796,0.09380863039399624
Unjini,0.022598870056497175,0.0,0.04332129963898917,0.0,0.030848329048843187,0.0,0.026905829596412557,0.0,0.0,0.042704626334519574,0.012755102040816327,0.013133208255159476
Palamaneri,0.2391713747645951,0.0,0.38267148014440433,0.0782312925170068,0.2930591259640103,0.028037383177570093,0.28699551569506726,0.0033444816053511705,0.09021113243761997,0.2918149466192171,0.26785714285714285,0.0450281425891182
Rajagiri,0.02824858757062147,0.0,0.036101083032490974,0.017006802721088437,0.038560411311053984,0.0,0.03139013452914798,0.0033444816053511705,0.0019193857965451055,0.0498220640569395,0.03571428571428571,0.001876172607879925
Thondarayampadi,0.011299435028248588,0.0,0.021660649819494584,0.0,0.015424164524421594,0.0,0.013452914798206279,0.0,0.0,0.021352313167259787,0.015306122448979591,0.0
Sanoorapatti,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.008968609865470852,0.0,0.0,0.014234875444839857,0.01020408163265306,0.0
Sellappanpettai,0.013182674199623353,0.0,0.021660649819494584,0.003401360544217687,0.017994858611825194,0.0,0.01569506726457399,0.0,0.0019193857965451055,0.021352313167259787,0.015306122448979591,0.001876172607879925
Veeranarasanpettai,0.035781544256120526,0.0,0.04332129963898917,0.023809523809523808,0.043701799485861184,0.003738317757009346,0.042600896860986545,0.0,0.007677543186180422,0.05338078291814947,0.02040816326530612,0.020637898686679174
Pudupatti,0.011299435028248588,0.0,0.021660649819494584,0.0,0.015424164524421594,0.0,0.013452914798206279,0.0,0.005758157389635317,0.010676156583629894,0.015306122448979591,0.0
Tiruchinampoondi,0.1638418079096045,0.0,0.3140794223826715,0.0,0.2236503856041131,0.0,0.19506726457399104,0.0,0.0,0.3096085409252669,0.09183673469387756,0.0
Tiruchinampoondi,0.21092278719397364,0.0,0.3898916967509025,0.013605442176870748,0.2802056555269923,0.005607476635514018,0.25112107623318386,0.0,0.003838771593090211,0.3914590747330961,0.2780612244897959,0.005628517823639775
Orathur,0.21092278719397364,0.0,0.37906137184115524,0.023809523809523808,0.2827763496143959,0.003738317757009346,0.25112107623318386,0.0,0.030710172744721688,0.3416370106761566,0.17091836734693877,0.08442776735459662
Megalathur,0.005649717514124294,0.0,0.0,0.01020408163265306,0.005141388174807198,0.001869158878504673,0.006726457399103139,0.0,0.005758157389635317,0.0,0.007653061224489796,0.0
Rayamundanpatti,0.005649717514124294,0.0,0.0,0.01020408163265306,0.002570694087403599,0.003738317757009346,0.006726457399103139,0.0,0.0,0.010676156583629894,0.0,0.005628517823639775
Kotrapatti,0.015065913370998116,0.0,0.007220216606498195,0.02040816326530612,0.012853470437017995,0.005607476635514018,0.017937219730941704,0.0,0.007677543186180422,0.014234875444839857,0.017857142857142856,0.001876172607879925
Vendayampatti,0.013182674199623353,0.0,0.0,0.023809523809523808,0.017994858611825194,0.0,0.01569506726457399,0.0,0.005758157389635317,0.014234875444839857,0.01020408163265306,0.005628517823639775
Muthuveerakandiampatti,0.003766478342749529,0.0,0.0,0.006802721088435374,0.002570694087403599,0.001869158878504673,0.004484304932735426,0.0,0.003838771593090211,0.0,0.00510204081632653,0.0
Pudukudi (S),0.0018832391713747645,0.0,0.0,0.003401360544217687,0.0,0.001869158878504673,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Kangeyampatti,0.007532956685499058,0.0,0.010830324909747292,0.003401360544217687,0.002570694087403599,0.005607476635514018,0.008968609865470852,0.0,0.0,0.014234875444839857,0.01020408163265306,0.0
Edaiyiruppu,0.22033898305084745,0.0,0.35379061371841153,0.06462585034013606,0.12596401028277635,0.12710280373831775,0.2623318385650224,0.0,0.2092130518234165,0.028469750889679714,0.22193877551020408,0.05628517823639775
Serumakkanallur,0.224105461393597,0.0,0.296028880866426,0.12585034013605442,0.2185089974293059,0.06355140186915888,0.2645739910313901,0.0033444816053511705,0.2092130518234165,0.03558718861209965,0.23469387755102042,0.05065666041275797
Puliyakudi II,0.2033898305084746,0.0,0.36823104693140796,0.02040816326530612,0.19794344473007713,0.05794392523364486,0.242152466367713,0.0,0.18426103646833014,0.042704626334519574,0.13520408163265307,0.10318949343339587
Neduvasal,0.14500941619585686,0.0,0.010830324909747292,0.25170068027210885,0.16709511568123395,0.022429906542056073,0.16367713004484305,0.013377926421404682,0.0690978886756238,0.14590747330960854,0.09438775510204081,0.075046904315197
Senbugapuram,0.1713747645951036,0.0,0.1371841155234657,0.18027210884353742,0.23393316195372751,0.0,0.2040358744394619,0.0,0.09980806142034548,0.1387900355871886,0.08928571428571429,0.1050656660412758
Raramuthirakkottai,0.23540489642184556,0.0,0.09747292418772563,0.3333333333333333,0.29562982005141386,0.018691588785046728,0.2802690582959641,0.0,0.21689059500959693,0.042704626334519574,0.1836734693877551,0.09943714821763602
Keelakoil Pathu,0.18267419962335216,0.0,0.19494584837545126,0.14625850340136054,0.06426735218508997,0.13457943925233645,0.21748878923766815,0.0,0.09404990403071017,0.1708185053380783,0.11989795918367346,0.09380863039399624
Palliyur,0.17890772128060264,0.0,0.33935018050541516,0.003401360544217687,0.16195372750642673,0.059813084112149535,0.21300448430493274,0.0,0.1765834932821497,0.010676156583629894,0.11989795918367346,0.0900562851782364
Kambayanatham,0.18832391713747645,0.0,0.16967509025270758,0.18027210884353742,0.007712082262210797,0.18130841121495328,0.21076233183856502,0.020066889632107024,0.1036468330134357,0.16370106761565836,0.16326530612244897,0.0675422138836773
Arundavapuram II,0.0583804143126177,0.0,0.05054151624548736,0.05782312925170068,0.05912596401028278,0.014953271028037384,0.0515695067264574,0.026755852842809364,0.02111324376199616,0.0711743772241993,0.05612244897959184,0.016885553470919325
Alangudi,0.08286252354048965,0.0,0.05776173285198556,0.09523809523809523,0.0,0.08224299065420561,0.09865470852017937,0.0,0.08253358925143954,0.0035587188612099642,0.08163265306122448,0.0225140712945591
Saliyamangalam,0.04331450094161959,0.0,0.02888086642599278,0.05442176870748299,0.04884318766066838,0.009345794392523364,0.0515695067264574,0.0033444816053511705,0.01727447216890595,0.05338078291814947,0.03826530612244898,0.016885553470919325
Arundavapuram I,0.05273069679849341,0.0,0.021660649819494584,0.07482993197278912,0.043701799485861184,0.020560747663551402,0.05829596412556054,0.006688963210702341,0.03838771593090211,0.028469750889679714,0.03826530612244898,0.024390243902439025
Kothangudi,0.2448210922787194,0.0,0.23826714801444043,0.21768707482993196,0.05398457583547558,0.20373831775700935,0.289237668161435,0.0033444816053511705,0.2072936660268714,0.07829181494661921,0.20918367346938777,0.0900562851782364
Thirukkarugavur,0.05084745762711865,0.0,0.032490974729241874,0.061224489795918366,0.04113110539845758,0.020560747663551402,0.06053811659192825,0.0,0.0345489443378119,0.03202846975088968,0.02040816326530612,0.03564727954971857
Melasemmangudi,0.03389830508474576,0.0,0.021660649819494584,0.04081632653061224,0.038560411311053984,0.005607476635514018,0.04035874439461883,0.0,0.01727447216890595,0.03202846975088968,0.02040816326530612,0.01876172607879925
Nellithope,0.07532956685499058,0.0,0.09747292418772563,0.04421768707482993,0.0,0.07476635514018691,0.08744394618834081,0.0033444816053511705,0.07485604606525911,0.0035587188612099642,0.03826530612244898,0.04690431519699812
MilatturI V sethi,0.05084745762711865,0.0,0.02888086642599278,0.06462585034013606,0.06940874035989718,0.0,0.05829596412556054,0.0033444816053511705,0.04222648752399232,0.017793594306049824,0.015306122448979591,0.039399624765478425
Ombathuveli,0.09416195856873823,0.0,0.09025270758122744,0.08503401360544217,0.08483290488431877,0.03177570093457944,0.11210762331838565,0.0,0.08445297504798464,0.021352313167259787,0.08163265306122448,0.03377110694183865
Viluthiyur,0.05649717514124294,0.0,0.036101083032490974,0.06802721088435375,0.02313624678663239,0.03925233644859813,0.06053811659192825,0.010033444816053512,0.046065259117082535,0.021352313167259787,0.04591836734693878,0.0225140712945591
Jambugambalpuram I,0.04519774011299435,0.0,0.061371841155234655,0.023809523809523808,0.05398457583547558,0.005607476635514018,0.04932735426008968,0.006688963210702341,0.013435700575815739,0.060498220640569395,0.03826530612244898,0.016885553470919325
Pulavarnatham,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0,0.0035587188612099642,0.0,0.001876172607879925
kandhavanam,0.003766478342749529,0.0,0.0036101083032490976,0.003401360544217687,0.005141388174807198,0.0,0.004484304932735426,0.0,0.003838771593090211,0.0,0.002551020408163265,0.001876172607879925
Jambugambalpuram II,0.022598870056497175,0.0,0.0,0.04081632653061224,0.017994858611825194,0.009345794392523364,0.02466367713004484,0.0033444816053511705,0.011516314779270634,0.021352313167259787,0.012755102040816327,0.013133208255159476
Sooliyakottai (Kambayanatham),0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0,0.0035587188612099642,0.0,0.001876172607879925
Thirubuvanam,0.047080979284369114,0.0,0.036101083032490974,0.05102040816326531,0.038560411311053984,0.018691588785046728,0.04932735426008968,0.010033444816053512,0.03262955854126679,0.028469750889679714,0.030612244897959183,0.024390243902439025
Kumilakudi,0.05649717514124294,0.0,0.039711191335740074,0.06462585034013606,0.0,0.056074766355140186,0.05605381165919283,0.016722408026755852,0.05182341650671785,0.010676156583629894,0.012755102040816327,0.04690431519699812
Poondi II,0.005649717514124294,0.0,0.007220216606498195,0.003401360544217687,0.007712082262210797,0.0,0.006726457399103139,0.0,0.005758157389635317,0.0,0.00510204081632653,0.001876172607879925
Vadapathy,0.007532956685499058,0.0,0.01444043321299639,0.0,0.002570694087403599,0.005607476635514018,0.008968609865470852,0.0,0.007677543186180422,0.0,0.00510204081632653,0.00375234521575985
Puliyakudi I,0.007532956685499058,0.0,0.007220216606498195,0.006802721088435374,0.007712082262210797,0.001869158878504673,0.006726457399103139,0.0033444816053511705,0.007677543186180422,0.0,0.0,0.0075046904315197
Ukkadai,0.003766478342749529,0.0,0.0,0.006802721088435374,0.002570694087403599,0.001869158878504673,0.004484304932735426,0.0,0.0019193857965451055,0.0035587188612099642,0.00510204081632653,0.0
Deepambalpuram,0.003766478342749529,0.0,0.0036101083032490976,0.003401360544217687,0.002570694087403599,0.001869158878504673,0.004484304932735426,0.0,0.003838771593090211,0.0,0.0,0.00375234521575985
Edavakkudi,0.009416195856873822,0.0,0.010830324909747292,0.006802721088435374,0.007712082262210797,0.003738317757009346,0.011210762331838564,0.0,0.009596928982725527,0.0,0.0,0.009380863039399626
Athur Thottam,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.0,0.001869158878504673,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.0,0.001876172607879925
Neikunnam,0.003766478342749529,0.0,0.007220216606498195,0.0,0.005141388174807198,0.0,0.004484304932735426,0.0,0.003838771593090211,0.0,0.002551020408163265,0.001876172607879925
Melakalakudi,0.013182674199623353,0.0,0.01444043321299639,0.01020408163265306,0.012853470437017995,0.003738317757009346,0.01569506726457399,0.0,0.0,0.02491103202846975,0.012755102040816327,0.00375234521575985
Edakkudi,0.02071563088512241,0.0,0.0,0.03741496598639456,0.015424164524421594,0.009345794392523364,0.02466367713004484,0.0,0.011516314779270634,0.017793594306049824,0.02040816326530612,0.005628517823639775
Soraikkayur,0.02824858757062147,0.0,0.0,0.05102040816326531,0.02313624678663239,0.011214953271028037,0.033632286995515695,0.0,0.013435700575815739,0.028469750889679714,0.03316326530612245,0.00375234521575985
Devaryampettai,0.011299435028248588,0.0,0.0036101083032490976,0.017006802721088437,0.007712082262210797,0.005607476635514018,0.013452914798206279,0.0,0.003838771593090211,0.014234875444839857,0.0,0.01125703564727955
Kathirinatham,0.018832391713747645,0.0,0.0036101083032490976,0.030612244897959183,0.012853470437017995,0.009345794392523364,0.02242152466367713,0.0,0.007677543186180422,0.021352313167259787,0.012755102040816327,0.009380863039399626
Agaramangudi,0.018832391713747645,0.0,0.0,0.034013605442176874,0.017994858611825194,0.005607476635514018,0.020179372197309416,0.0033444816053511705,0.011516314779270634,0.014234875444839857,0.025510204081632654,0.0
Karumudukku Thattimal Padugai,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.0,0.001876172607879925
Mahimalai,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.0,0.001869158878504673,0.002242152466367713,0.0,0.0,0.0035587188612099642,0.0,0.001876172607879925
Nallavanniyankudikadu,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.0,0.001869158878504673,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Nagaram,0.18832391713747645,0.0,0.35379061371841153,0.006802721088435374,0.2570694087403599,0.0,0.13901345291479822,0.12709030100334448,0.14779270633397312,0.08185053380782918,0.25510204081632654,0.0
Thirumalainayakan Pudukkudi,0.10546139359698682,0.0,0.19855595667870035,0.003401360544217687,0.14395886889460155,0.0,0.04708520179372197,0.11705685618729098,0.09404990403071017,0.02491103202846975,0.14285714285714285,0.0
Gudalur,0.18832391713747645,0.0,0.3212996389891697,0.03741496598639456,0.2570694087403599,0.0,0.19955156950672645,0.03678929765886288,0.1420345489443378,0.09252669039145907,0.25510204081632654,0.0
Sambavar Vadakarai,0.11864406779661017,0.0,0.15162454873646208,0.07142857142857142,0.16195372750642673,0.0,0.09641255605381166,0.06688963210702341,0.0690978886756238,0.09608540925266904,0.16071428571428573,0.0
Inam Kovilpatti,0.1902071563088512,0.0,0.36462093862815886,0.0,0.2596401028277635,0.0,0.0,0.3377926421404682,0.18042226487523993,0.02491103202846975,0.12755102040816327,0.09568480300187618
Subramanyapuram,0.1713747645951036,0.0,0.30324909747292417,0.023809523809523808,0.22879177377892032,0.0,0.05605381165919283,0.22073578595317725,0.1746641074856046,0.0,0.23214285714285715,0.0
Chinthamani,0.08662900188323917,0.0,0.1624548736462094,0.003401360544217687,0.11825192802056556,0.0,0.002242152466367713,0.1505016722408027,0.08637236084452975,0.0035587188612099642,0.11734693877551021,0.0
Viswanathaperi Part 2,0.02448210922787194,0.0,0.039711191335740074,0.006802721088435374,0.033419023136246784,0.0,0.0,0.043478260869565216,0.02495201535508637,0.0,0.02040816326530612,0.009380863039399626
Nelkattum Seval,0.02824858757062147,0.0,0.04693140794223827,0.006802721088435374,0.038560411311053984,0.0,0.0,0.05016722408026756,0.028790786948176585,0.0,0.00510204081632653,0.024390243902439025
Thenmalai Part 1,0.030131826741996232,0.0,0.05776173285198556,0.0,0.04113110539845758,0.0,0.0,0.05351170568561873,0.030710172744721688,0.0,0.00510204081632653,0.02626641651031895
Ramaswamipuram,0.007532956685499058,0.0,0.01444043321299639,0.0,0.010282776349614395,0.0,0.0,0.013377926421404682,0.007677543186180422,0.0,0.01020408163265306,0.0
Talaivankottai,0.026365348399246705,0.0,0.04332129963898917,0.006802721088435374,0.03598971722365039,0.0,0.0,0.046822742474916385,0.026871401151631478,0.0,0.02806122448979592,0.005628517823639775
Rayagiri Part 2,0.1864406779661017,0.0,0.3285198555956679,0.027210884353741496,0.2544987146529563,0.0,0.0,0.3311036789297659,0.19001919385796545,0.0,0.25255102040816324,0.0
Sivagiri Part 2,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.0,0.0033444816053511705,0.0019193857965451055,0.0,0.002551020408163265,0.0
Darukapuram,0.02448210922787194,0.0,0.04693140794223827,0.0,0.033419023136246784,0.0,0.0,0.043478260869565216,0.02495201535508637,0.0,0.03316326530612245,0.0
Vasudevanallur,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.0,0.0033444816053511705,0.0019193857965451055,0.0,0.002551020408163265,0.0
Tenkasi,0.09416195856873823,0.0,0.16606498194945848,0.013605442176870748,0.12853470437017994,0.0,0.06950672645739911,0.06354515050167224,0.04990403071017274,0.08540925266903915,0.12755102040816327,0.0
Mathalamparai,0.09416195856873823,0.0,0.16606498194945848,0.013605442176870748,0.12853470437017994,0.0,0.08071748878923767,0.046822742474916385,0.03262955854126679,0.11743772241992882,0.12755102040816327,0.0
Tenpottai,0.1807909604519774,0.0,0.3140794223826715,0.023809523809523808,0.2416452442159383,0.0,0.15022421524663676,0.09364548494983277,0.18234165067178504,0.0,0.24489795918367346,0.0
Tiruchitrambalam,0.18832391713747645,0.0,0.3574007220216607,0.003401360544217687,0.2570694087403599,0.0,0.18161434977578475,0.06354515050167224,0.19193857965451055,0.0,0.25510204081632654,0.0
Vadakarai Keelpidagai ,0.0696798493408663,0.0,0.10830324909747292,0.013605442176870748,0.08740359897172237,0.0,0.06726457399103139,0.016722408026755852,0.0671785028790787,0.0,0.09438775510204081,0.0
Vadakarai Melpidagai ,0.032015065913371,0.0,0.061371841155234655,0.0,0.043701799485861184,0.0,0.03139013452914798,0.010033444816053512,0.03262955854126679,0.0,0.04336734693877551,0.0
Ilanji -,0.1016949152542373,0.0,0.19133574007220217,0.003401360544217687,0.13881748071979436,0.0,0.10089686098654709,0.030100334448160536,0.1036468330134357,0.0,0.1377551020408163,0.0
Piranur -  ,0.1864406779661017,0.0,0.33935018050541516,0.017006802721088437,0.2544987146529563,0.0,0.06502242152466367,0.23411371237458195,0.19001919385796545,0.0,0.25255102040816324,0.0
Pudur,0.096045197740113,0.0,0.1552346570397112,0.027210884353741496,0.13110539845758354,0.0,0.08295964125560538,0.046822742474916385,0.04030710172744722,0.10676156583629894,0.13010204081632654,0.0
Mekkarai,0.035781544256120526,0.0,0.06859205776173286,0.0,0.04884318766066838,0.0,0.026905829596412557,0.023411371237458192,0.030710172744721688,0.010676156583629894,0.04846938775510204,0.0
Ayikudi - ,0.05649717514124294,0.0,0.10469314079422383,0.003401360544217687,0.07712082262210797,0.0,0.04708520179372197,0.030100334448160536,0.023032629558541268,0.06405693950177936,0.07653061224489796,0.0
Achanpudur ,0.05649717514124294,0.0,0.10830324909747292,0.0,0.07712082262210797,0.0,0.04484304932735426,0.033444816053511704,0.023032629558541268,0.06405693950177936,0.07653061224489796,0.0
Kilankadu,0.03766478342749529,0.0,0.06498194945848375,0.006802721088435374,0.05141388174807198,0.0,0.03811659192825112,0.010033444816053512,0.02111324376199616,0.03202846975088968,0.05102040816326531,0.0
Karkudi,0.18832391713747645,0.0,0.2563176895306859,0.09863945578231292,0.2570694087403599,0.0,0.03587443946188341,0.2809364548494983,0.08061420345489444,0.20640569395017794,0.25510204081632654,0.0
Shencottai Keelur,0.01694915254237288,0.0,0.032490974729241874,0.0,0.02313624678663239,0.0,0.008968609865470852,0.016722408026755852,0.01727447216890595,0.0,0.02295918367346939,0.0
Puliyarai,0.022598870056497175,0.0,0.04332129963898917,0.0,0.030848329048843187,0.0,0.017937219730941704,0.013377926421404682,0.023032629558541268,0.0,0.030612244897959183,0.0
Elathur,0.02824858757062147,0.0,0.01444043321299639,0.03741496598639456,0.038560411311053984,0.0,0.02914798206278027,0.006688963210702341,0.028790786948176585,0.0,0.03826530612244898,0.0
Perumpathur,0.2128060263653484,0.0,0.2527075812274368,0.14625850340136054,0.29048843187660667,0.0,0.19730941704035873,0.08361204013377926,0.2072936660268714,0.017793594306049824,0.288265306122449,0.0
Karivalamvandanallur,0.2297551789077213,0.0,0.3935018050541516,0.04421768707482993,0.31362467866323906,0.0,0.17488789237668162,0.14715719063545152,0.19769673704414586,0.06761565836298933,0.3112244897959184,0.0
Madhathupatti,0.1977401129943503,0.0,0.1624548736462094,0.20408163265306123,0.2699228791773779,0.0,0.17937219730941703,0.08361204013377926,0.19001919385796545,0.021352313167259787,0.26785714285714285,0.0
Kilveerasigamani,0.20903954802259886,0.0,0.30324909747292417,0.09183673469387756,0.2853470437017995,0.0,0.14573991031390135,0.15384615384615385,0.1765834932821497,0.06761565836298933,0.28316326530612246,0.0
Periyur,0.18832391713747645,0.0,0.2563176895306859,0.09863945578231292,0.2570694087403599,0.0,0.16143497757847533,0.09364548494983277,0.1727447216890595,0.03558718861209965,0.25,0.00375234521575985
Kuvalaikkanni,0.18832391713747645,0.0,0.19494584837545126,0.1564625850340136,0.2570694087403599,0.0,0.15695067264573992,0.10033444816053512,0.18234165067178504,0.017793594306049824,0.25510204081632654,0.0
Therkku Sankarankovil,0.17702448210922786,0.0,0.17689530685920576,0.15306122448979592,0.2416452442159383,0.0,0.15246636771300448,0.08695652173913043,0.16698656429942418,0.02491103202846975,0.23979591836734693,0.0
Vadikkottai,0.04519774011299435,0.0,0.036101083032490974,0.047619047619047616,0.061696658097686374,0.0,0.04708520179372197,0.010033444816053512,0.046065259117082535,0.0,0.061224489795918366,0.0
Vadakkupudur,0.03766478342749529,0.0,0.06859205776173286,0.003401360544217687,0.05141388174807198,0.0,0.04484304932735426,0.0,0.03838771593090211,0.0,0.05102040816326531,0.0
Manalur,0.009416195856873822,0.0,0.018050541516245487,0.0,0.012853470437017995,0.0,0.011210762331838564,0.0,0.009596928982725527,0.0,0.012755102040816327,0.0
Ko.Maruthappapuram,0.2033898305084746,0.0,0.16606498194945848,0.2108843537414966,0.2596401028277635,0.011214953271028037,0.10089686098654709,0.21070234113712374,0.19001919385796545,0.03202846975088968,0.2755102040816326,0.0
Naduvakurichi(Minor),0.192090395480226,0.0,0.18050541516245489,0.17687074829931973,0.2570694087403599,0.003738317757009346,0.14573991031390135,0.12374581939799331,0.1689059500959693,0.0498220640569395,0.2576530612244898,0.001876172607879925
Malaiyankulam,0.21092278719397364,0.0,0.36823104693140796,0.034013605442176874,0.2853470437017995,0.001869158878504673,0.1726457399103139,0.11705685618729098,0.19577735124760076,0.03558718861209965,0.2857142857142857,0.0
Vellalankulam,0.2015065913370998,0.0,0.23465703971119134,0.14285714285714285,0.2699228791773779,0.003738317757009346,0.1367713004484305,0.15384615384615385,0.19385796545105566,0.021352313167259787,0.27040816326530615,0.001876172607879925
Sendamangalam,0.19962335216572505,0.0,0.33574007220216606,0.04421768707482993,0.2647814910025707,0.005607476635514018,0.1860986547085202,0.07692307692307693,0.18426103646833014,0.03558718861209965,0.27040816326530615,0.0
Marudankinar,0.09981167608286252,0.0,0.18772563176895307,0.003401360544217687,0.13624678663239073,0.0,0.08071748878923767,0.056856187290969896,0.1017274472168906,0.0,0.1326530612244898,0.001876172607879925
Mahendravadi,0.09416195856873823,0.0,0.17689530685920576,0.003401360544217687,0.12082262210796915,0.005607476635514018,0.08520179372197309,0.04013377926421405,0.07485604606525911,0.03914590747330961,0.12755102040816327,0.0
Vadakkuppanaivadali,0.0018832391713747645,0.0,0.0036101083032490976,0.0,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0,0.0035587188612099642,0.002551020408163265,0.0
Echchanda,0.022598870056497175,0.0,0.02888086642599278,0.013605442176870748,0.028277634961439587,0.001869158878504673,0.026905829596412557,0.0,0.02111324376199616,0.0035587188612099642,0.025510204081632654,0.00375234521575985
Keelaneelidanallur,0.022598870056497175,0.0,0.0036101083032490976,0.03741496598639456,0.017994858611825194,0.009345794392523364,0.026905829596412557,0.0,0.02111324376199616,0.0035587188612099642,0.030612244897959183,0.0
Naduvakurichi(Major),0.005649717514124294,0.0,0.0036101083032490976,0.006802721088435374,0.0,0.005607476635514018,0.006726457399103139,0.0,0.005758157389635317,0.0,0.007653061224489796,0.0
Pattadaikatti,0.018832391713747645,0.0,0.032490974729241874,0.003401360544217687,0.02056555269922879,0.003738317757009346,0.02242152466367713,0.0,0.009596928982725527,0.017793594306049824,0.025510204081632654,0.0
Kurukkalpatti,0.003766478342749529,0.0,0.007220216606498195,0.0,0.002570694087403599,0.001869158878504673,0.004484304932735426,0.0,0.0019193857965451055,0.0035587188612099642,0.00510204081632653,0.0
Chinnakovilankulam,0.003766478342749529,0.0,0.0036101083032490976,0.003401360544217687,0.005141388174807198,0.0,0.004484304932735426,0.0,0.0019193857965451055,0.0035587188612099642,0.00510204081632653,0.0
Kulasekaramangalam,0.003766478342749529,0.0,0.0036101083032490976,0.003401360544217687,0.0,0.003738317757009346,0.002242152466367713,0.0033444816053511705,0.0019193857965451055,0.0035587188612099642,0.00510204081632653,0.0
Melaneelidanallur,0.003766478342749529,0.0,0.007220216606498195,0.0,0.0,0.003738317757009346,0.004484304932735426,0.0,0.0019193857965451055,0.0035587188612099642,0.00510204081632653,0.0
Ilandaikulam,0.0018832391713747645,0.0,0.0,0.003401360544217687,0.002570694087403599,0.0,0.002242152466367713,0.0,0.0019193857965451055,0.0,0.002551020408163265,0.0
Kuruvikulam (North),0.192090395480226,0.0,0.1624548736462094,0.19387755102040816,0.2622107969151671,0.0,0.12556053811659193,0.15384615384615385,0.18618042226487524,0.017793594306049824,0.2602040816326531,0.0
Ramalingapuram,0.22033898305084745,0.0,0.18772563176895307,0.22108843537414966,0.30077120822622105,0.0,0.11210762331838565,0.22408026755852842,0.22264875239923224,0.0035587188612099642,0.25510204081632654,0.03189493433395872
Vagaikulam,0.17890772128060264,0.0,0.148014440433213,0.1836734693877551,0.2442159383033419,0.0,0.12331838565022421,0.13377926421404682,0.1689059500959693,0.02491103202846975,0.2423469387755102,0.0
Vagaikulam,0.009416195856873822,0.0,0.007220216606498195,0.01020408163265306,0.012853470437017995,0.0,0.004484304932735426,0.010033444816053512,0.009596928982725527,0.0,0.012755102040816327,0.0
A.Karisalkulam,0.1864406779661017,0.0,0.18772563176895307,0.1598639455782313,0.2544987146529563,0.0,0.12556053811659193,0.14381270903010032,0.1708253358925144,0.03558718861209965,0.25255102040816324,0.0
